"timestamp","model_key","model_id","split","shots","seed","support_split","num_test_samples","num_support_examples","accuracy","macro_f1","weighted_f1","macro_precision","macro_recall","predictions_csv","classification_report","confusion_matrix"
"2026-05-03 13:11:09","qwen2_vl","Qwen/Qwen2-VL-2B-Instruct","test","1","42","train","1208","8","0.125","0.0277777777777777","0.0277777777777777","0.015625","0.125","outputs\vlm\qwen2_vl\predictions\predictions_qwen2_vl_1shot_test_seed42.csv","outputs\vlm\qwen2_vl\reports\classification_report_qwen2_vl_1shot_test_seed42.txt","outputs\vlm\qwen2_vl\plots\confusion_matrix_qwen2_vl_1shot_test_seed42.png"
"2026-05-03 15:03:49","qwen25_vl","Qwen/Qwen2.5-VL-3B-Instruct","test","1","42","train","1208","8","0.1995033112582781","0.12580153223776","0.12580153223776","0.1511083489295971","0.1995033112582781","outputs\vlm\qwen25_vl\predictions\predictions_qwen25_vl_1shot_test_seed42.csv","outputs\vlm\qwen25_vl\reports\classification_report_qwen25_vl_1shot_test_seed42.txt","outputs\vlm\qwen25_vl\plots\confusion_matrix_qwen25_vl_1shot_test_seed42.png"
"2026-05-03 16:54:11","qwen25_vl","Qwen/Qwen2.5-VL-3B-Instruct","test","1","42","train","1208","8","0.2541390728476821","0.1801819619993624","0.1801819619993624","0.2175035706698321","0.2541390728476821","outputs\vlm\qwen25_vl\predictions\predictions_qwen25_vl_1shot_test_seed42_choice.csv","outputs\vlm\qwen25_vl\reports\classification_report_qwen25_vl_1shot_test_seed42_choice.txt","outputs\vlm\qwen25_vl\plots\confusion_matrix_qwen25_vl_1shot_test_seed42_choice.png"
"2026-05-03 21:32:57","qwen25_vl","Qwen/Qwen2.5-VL-3B-Instruct","test","1","42","train","1208","8","0.1978476821192053","0.12317476051470369","0.12317476051470368","0.14300658848635012","0.1978476821192053","outputs\vlm\qwen25_vl\predictions\predictions_qwen25_vl_1shot_test_seed42_medical_choice.csv","outputs\vlm\qwen25_vl\reports\classification_report_qwen25_vl_1shot_test_seed42_medical_choice.txt","outputs\vlm\qwen25_vl\plots\confusion_matrix_qwen25_vl_1shot_test_seed42_medical_choice.png"
