run_name,run_tag,model_name,batch_size,learning_rate,weight_decay,dropout_rate,label_smoothing,force_weighted_sampler,use_weighted_sampler,use_class_weighted_loss,early_stopping_patience,best_val_acc,best_val_loss,test_macro_f1,pair_err_esophagitis_normal_z_line,pair_err_dyed_lifted_vs_resection
ResNeXt50_Baseline_MediumLarge_Run1_dropout03_ls05_wd0p0001_bs32_ep30_lr0p0003,dropout03_ls05_wd0p0001_bs32_ep30_lr0p0003,resnext50_32x4d,32,0.0003,0.0001,0.3,0.05,False,False,True,0,0.9391666666666668,0.4709276096026102,0.92463654693097,51,16
ResNeXt50_Baseline_MediumLarge_Run1_dropout02_ls03_wd0p0001_bs32_ep30_lr0p0002,dropout02_ls03_wd0p0001_bs32_ep30_lr0p0002,resnext50_32x4d,32,0.0002,0.0001,0.25,0.03,False,False,False,10,0.9383333333333334,0.3627262036005655,0.9148294064688464,56,22
ResNeXt50_Baseline_MediumLarge_Run1_dropout03_ls05_wd5em05_bs32_ep30_lr0p0003,dropout03_ls05_wd5em05_bs32_ep30_lr0p0003,resnext50_32x4d,32,0.0003,5e-05,0.3,0.05,False,False,True,10,0.9316666666666668,0.463462366660436,0.9061503512671064,56,27
